"email","leadsource","cost"
"email9480NA","Web","0"
"email9481@columbia.edu","devexemail","24.92"
"email9482@gmail.com","devexemail","244.97"
"email9483@ymail.com","Direct Apply","0"
"email9484@yahoo.com","devexemail","86.93"
"email9485@gmail.com","devexemail","44.66"
"email9486@yahoo.com","Web","0"
"email9487@yahoo.com","devexemail","33.15"
"email9488@gmail.con","Direct Apply","0"
"email9489@gmail.com","linkedinspcpc","10.47"
"email9490@gmail.com","Direct Apply","0"
"email9491@yahoo.com","MotherJonesEmail","37.66"
"email9492@gmail.com","devexemail","10.38"
"email9493@gmail.com","Web","0"
"email9494@yahoo.co.uk","Web","0"
"email9495@gmail.com","devexemail","24.31"
"email9496@inbox.ru","Web","0"
"email9497@g.uky.edu","search_nonbrand_google","290.91"
"email9498@yahoo.com","devexemail","9.07"
"email9499@yahoo.com","devexemail","54.23"
"email9500@yahoo.com","devexemail","79.87"
"email9501@gmail.com","MotherJonesEmail","38.65"
"email9502@gmail.com","Web","0"
"email9503@nau.edu","GRE","106.3"
"email9504NA","Web","0"
"email9505@gmail.com","Web","0"
"email9506@gmail.com","Web","0"
"email9507@saetowers.com","devexemail","14.8"
"email9508@yahoo.com","Web","0"
"email9509@gmail.com","Web","0"
"email9510@yahoo.com","linkedincpc","27.72"
"email9511@iup.edu","Web","0"
"email9512@stjohngroup.com","MotherJonesEmail","66.92"
"email9513@yahoo.com","SisterCitiesScholSite","31.62"
"email9514@gmail.com","Unknown","7.93"
"email9515@hotmail.com","Direct Apply","0"
"email9516@gmail.com","devexemail","123.2"
"email9517@yahoo.com","Web","0"
"email9518@gmail.com","Web","0"
"email9519@gmail.com","Web","0"
"email9520@yahoo.com","Web","0"
"email9521@yahoo.com","Web","0"
"email9522@gmail.com","Web","0"
"email9523@yahoo.com","Web","0"
"email9524@optonline.net","devexemail","75.52"
"email9525@gmail.com","linkedincpc","167.55"
"email9526@gmail.com","MotherJonesEmail","137.65"
"email9527@yahoo.com","Direct Apply","0"
"email9528@yahoo.com","Direct Apply","0"
"email9529@me.com","linkedinspcpc","225.55"
"email9530@yahoo.com","linkedinspcpc","49.43"
"email9531@sbcglobal.net","search_nonbrand_google","115.33"
"email9532@yahoo.com","Web","0"
"email9533@gmail.com","linkedinspcpc","154.97"
"email9534@rtninitiative.com","Direct Apply","0"
"email9535@yahoo.com","devexemail","169.52"
"email9536@monashores.net","Web","0"
"email9537@yahoo.com","pcdnflatsite","59.06"
"email9538@aol.com","linkedincpc","56.49"
"email9539@gmail.com","linkedincpc","108.29"
"email9540@gmail.com","linkedincpc","26.35"
"email9541@gmail.com","search_nonbrand_google","162.2"
"email9542@gmail.com","linkedincpc","45.55"
"email9543@yahoo.fr","Web","0"
"email9544@gmail.com","devexemail","17.85"
"email9545@gmail.com","Web","0"
"email9546@gmail.com","Web","0"
"email9547@gmail.com","Direct Apply","0"
"email9548@gmail.com","Web","0"
"email9549@yahoo.com","Web","0"
"email9550@gmail.com","Web","0"
"email9551@gmail.com","Web","0"
"email9552@gmail.com","search_nonbrand_google","6.2"
"email9553@we-email.net","MotherJonesEmail","169.45"
"email9554@hotmail.com","Direct Apply","0"
"email9555@gmail.com","Web","0"
"email9556@yahoo.com","MotherJonesEmail","99.06"
"email9557@yahoo.ca","Web","0"
"email9558@shenk.com","linkedinspcpc","115.74"
"email9559@gmail.com","facebookcpc","29.56"
"email9560NA","Web","0"
"email9561@hotmail.com","Web","0"
"email9562@gmail.com","devexemail","112.65"
"email9563@yahoo.com","Web","0"
"email9564@gmail.com","devexemail","79.2"
"email9565@yahoo.com","Web","0"
"email9566@yahoo.com","facebookcpc","79.45"
"email9567@gmail.com","Web","0"
"email9568@yahoo.com","Direct Apply","0"
"email9569@yahoo.com","search_nonbrand_ybn","50.83"
"email9570@yahoo.com","linkedincpc","49.23"
"email9571@gmail.com","devexemail","2.84"
"email9572@list.ru","Web","0"
"email9573@yahoo.com","Direct Apply","0"
"email9574@gmail.com","MasterStudiesEmail","23.15"
"email9575@yahoo.fr","linkedincpc","57.21"
"email9576@hotmail.com","Web","0"
"email9577@store.maildin.com","Web","0"
"email9578@gmail.com","Direct Apply","0"
"email9579@yahoo.com","SisterCitiesScholSite","129.6"
"email9580@gmail.com","Web","0"
"email9581@gmail.com","Direct Apply","0"
"email9582@gmail.com","Web","0"
"email9583@ahram.org.eg","MotherJonesEmail","21.77"
"email9584@mail.ru","Web","0"
"email9585@yahoo.com","linkedincpc","33.51"
"email9586@yahoo.com","Web","0"
"email9587@yahoo.fr","devexemail","66.72"
"email9588@gmail.com","WomensCongressNLfrDOM","107.45"
"email9589@icloud.com","devexemail","86.58"
"email9590@parliament.tas.gov.au","Web","0"
"email9591@2u.com","Direct Apply","0"
"email9592@gmail.com","Web","0"
"email9593@hotmail.com","devexemail","1.16"
"email9594@yahoo.com","Web","0"
"email9595@gmail.com","devexemail","54.84"
"email9596@gmail.com","Direct Apply","0"
"email9597@yahoo.com","Web","0"
"email9598@durban.gov.za","SisterCitiesScholSite","112.62"
"email9599@gmail.com","devexemail","111.94"
"email9600@gmail.com","pcdnflatsite","23.45"
"email9601@gmail.com","SisterCitiesScholSite","3.96"
"email9602@future.edu","Web","0"
"email9603@us.af.mil","Web","0"
"email9604@hotmail.com","devexemail","23.06"
"email9605@gmail.com","Web","0"
"email9606@gmail.com","linkedincpc","8.88"
"email9607@gmail.com","devexemail","32.45"
"email9608@gmail.com","Web","0"
"email9609@yahoo.com","Web","0"
"email9610@gmail.com","facebookcpc","32.25"
"email9611@susqu.edu","linkedincpc","120.76"
"email9612@carolinemd.org","linkedinspcpc","109.48"
"email9613@2u.com","Direct Apply","0"
"email9614@mail.usf.edu","Web","0"
"email9615@gmail.com","Web","0"
"email9616@gmail.com","linkedincpc","62.42"
"email9617@gmail.com","devexemail","70.77"
"email9618@gmail.com","Web","0"
"email9619@gmail.com","Web","0"
"email9620@gmail.com","Web","0"
"email9621@yahoo.com","linkedincpc","62.29"
"email9622@yahoo.com","Web","0"
"email9623@mail.com","Web","0"
"email9624@gmail.com","Web","0"
"email9625@gmail.com","linkedinspcpc","6.75"
"email9626@yahoo.com","Web","0"
"email9627@gmail.com","Web","0"
"email9628@gmail.com","Web","0"
"email9629@gmail.com","linkedinspcpc","116.24"
"email9630@vscarymazegame.com","Web","0"
"email9631@yahoo.com","Web","0"
"email9632@yahoo.com","Web","0"
"email9633@hotmail.com","Web","0"
"email9634@yahoo.com","Web","0"
"email9635@yahoo.com","Direct Apply","0"
"email9636@gmail.com","Unknown","27.97"
"email9637@icloud.com","devexemail","94.83"
"email9638@hotmail.com","Web","0"
"email9639@gmal.com","Web","0"
"email9640@aol.com","search_nonbrand_google","165.35"
"email9641@gmail.com","Direct Apply","0"
"email9642@yahoo.com","Web","0"
"email9643@gmail.com","Direct Apply","0"
"email9644@aol.com","Web","0"
"email9645@gmail.com","",""
"email9646@hotmail.com","linkedincpc","133.11"
"email9647@gmail.com","linkedinspcpc","5.79"
"email9648@gmail.com","linkedinspcpc","110.76"
"email9649@mail.mil","Web","0"
"email9650@2u.com","Direct Apply","0"
"email9651@yahoo.com","linkedincpc","94.61"
"email9652@gmail.com","Web","0"
"email9653@mac.com","Web","0"
"email9654@gmail.com","linkedincpc","87.53"
"email9655@gmail.com","linkedincpc","67.51"
"email9656@yahoo.com","Direct Apply","0"
"email9657@gmail.com","Web","0"
"email9658@yahoo.com","Web","0"
"email9659@hotmail.com","Web","0"
"email9660@gmail.com","linkedinspcpc","82.52"
"email9661@gmail.com","linkedinspcpc","133.89"
"email9662@biola.edu","Web","0"
"email9663@gmail.com","Web","0"
"email9664@gmail.com","linkedinspcpc","135.63"
"email9665@gmail.com","Web","0"
"email9666@gmail.com","Web","0"
"email9667@gmail.com","Web","0"
"email9668@hotmail.com","Web","0"
"email9669@nokiamail.com","Web","0"
"email9670@fau.edu","Web","0"
"email9671@gmail.com","Web","0"
"email9672@nokiamail.com","Web","0"
"email9673@163.com","search_nonbrand_google","21.9"
"email9674@gmail.com","search_nonbrand_google","148.68"
"email9675@gmail.com","Web","0"
"email9676@juno.com","Web","0"
"email9677@live.com","Web","0"
"email9678@store.maildin.com","Web","0"
"email9679@utexas.edu","Web","0"
"email9680@gmail.com","Web","0"
"email9681@gmail.com","facebookcpc","48.77"
"email9682@yahoo.co.in","Web","0"
"email9683@gmail.com","Web","0"
"email9684@gmail.com","Web","0"
"email9685@gmail.com","Web","0"
"email9686@hotmail.com","Unknown","161.04"
"email9687@yahoo.com","Web","0"
"email9688@mailcatch.com","Web","0"
"email9689@nnu.edu","linkedinspcpc","43.99"
"email9690@gmail.com","Web","0"
"email9691@hotmail.com","Unknown","147.02"
"email9692@yahoo.com","Web","0"
"email9693@gmail.com","search_nonbrand_google","28.42"
"email9694@gmail.com","linkedincpc","24.59"
"email9695@yahoo.com","Web","0"
"email9696@gmail.com","Web","0"
"email9697@gmail.com","linkedincpc","162.69"
"email9698@gmail.com","Web","0"
"email9699@gmail.com","Web","0"
"email9700@gmail.com","search_nonbrand_ybn","20.44"
"email9701@cox.net","linkedincpc","108.94"
"email9702@gmail.com","Direct Apply","0"
"email9703@yahoo.com","Web","0"
"email9704@aaaaaaaa.com","search_nonbrand_google","71.07"
"email9705@yahoo.com","Web","0"
"email9706@yahoo.com","Web","0"
"email9707@yahoo.com","facebookcpc","41.92"
"email9708@gmail.com","Web","0"
"email9709@bestbothosting.com","Web","0"
"email9710@hotmail.com","linkedinspcpc","24.54"
"email9711@chicagobooth.edu","MasterStudiesEmail","23.4"
"email9712@yahoo.com","linkedincpc","28.37"
"email9713@chall.com","linkedincpc","90.52"
"email9714@hotmail.com","Web","0"
"email9715@yahoo.com","Web","0"
"email9716@mail.mil","Web","0"
"email9717@yahoo.com","Web","0"
"email9718@uqconnect.edu.au","Web","0"
"email9719@phi.org","linkedinspcpc","107.91"
"email9720@trinity.edu","Web","0"
"email9721@yahoo.com","Direct Apply","0"
"email9722@ucla.edu","Web","0"
"email9723@gmail.com","Web","0"
"email9724@gmail.com","Web","0"
"email9725@ymail.com","Web","0"
"email9726@gmail.com","search_nonbrand_google","38.72"
"email9727@gmail.com","Direct Apply","0"
"email9728@hotmail.com","Web","0"
"email9729@gmail.com","Web","0"
"email9730@gmail.com","linkedinspcpc","85.76"
"email9731@gmail.com","Web","0"
"email9732@gmail.com","Web","0"
"email9733@mailcatch.com","Web","0"
"email9734@nokiamail.com","Web","0"
"email9735@jb.com","linkedinspcpc","28.59"
"email9736@gmail.com","Web","0"
"email9737@gmail.com","Web","0"
"email9738@yahoo.com","Web","0"
"email9739@gmail.com","Web","0"
"email9740@mailcatch.com","Web","0"
"email9741@gmail.com","facebookcpc","88.24"
"email9742@bstonk12.org","search_nonbrand_google","99.96"
"email9743@yahoo.com","Web","0"
"email9744@outlook.com","Web","0"
"email9745@0815.ru","Web","0"
"email9746@nokiamail.com","Web","0"
"email9747@yahoo.com","Web","0"
"email9748@gmail.com","Web","0"
"email9749@yahoo.com","linkedinspcpc","51.92"
"email9750@uark.edu","Direct Apply","0"
"email9751@yahoo.com","Direct Apply","0"
"email9752@yahoo.com","SisterCitiesScholSite","81.97"
"email9753@gmail.com","Web","0"
"email9754@yahoo.com","Web","0"
"email9755@gmail.com","Web","0"
"email9756@ymail.com","Web","0"
"email9757@0815.ru","Web","0"
"email9758@gmail.com","Direct Apply","0"
"email9759@gmail.com","Web","0"
"email9760@yahoo.com","Web","0"
"email9761@hotmail.com","Web","0"
"email9762@gmail.com","Web","0"
"email9763@mailcatch.com","Web","0"
"email9764@me.com","Web","0"
"email9765@gmail.com","search_nonbrand_google","168.62"
"email9766NA","Web","0"
"email9767@terra.com.br","Web","0"
"email9768@yahoo.com","search_nonbrand_google","402.47"
"email9769@yahoo.com","Web","0"
"email9770@icloud.com","search_nonbrand_google","99.67"
"email9771@gmail.com","Direct Apply","0"
"email9772@yahoo.com","linkedinspcpc","100.52"
"email9773@gmail.com","Web","0"
"email9774@yahoo.com","Web","0"
"email9775@gmail.com","Web","0"
"email9776@123456.com","search_nonbrand_google","32.78"
"email9777@hhhh.com","linkedinspcpc","97.69"
"email9778@me.com","linkedinspcpc","123.97"
"email9779@gmail.com","facebookcpc","13.63"
"email9780@gmail.com","Direct Apply","0"
"email9781@gmail.com","linkedinspcpc","99.88"
"email9782@gmail.com","Web","0"
"email9783@gmail.com","Web","0"
"email9784@yahoo.com","devexemail","19.96"
"email9785@gmail.com","linkedincpc","49.09"
"email9786@ecobank.com","Web","0"
"email9787@hotmail.com","linkedincpc","68.21"
"email9788@34rfwef2sdf.co.pl","Web","0"
"email9789@gmail.com","linkedinspcpc","54.31"
"email9790@aol.com","Web","0"
"email9791@nyu.edu","search_nonbrand_google","161.08"
"email9792@gmail.com","linkedinspcpc","104.87"
"email9793@temple.edu","Web","0"
"email9794@rit.edu","SisterCitiesScholSite","28.05"
"email9795@gmail.com","Web","0"
"email9796@yahoo.com","search_nonbrand_google","142.07"
"email9797@gmail.com","linkedincpc","43.5"
"email9798@gmail.com","Unknown","27.25"
"email9799@bison.howard.edu","Web","0"
"email9800@gmail.com","Web","0"
"email9801@miamioh.edu","linkedincpc","13.54"
"email9802@oswego.edu","Web","0"
"email9803@gmail.com","Unknown","100.24"
"email9804@aol.com","Web","0"
"email9805@bellsouth.net","Web","0"
"email9806@gmail.com","Webinar","0"
"email9807@comcast.net","Web","0"
"email9808@gmail.com","Web","0"
"email9809@yahoo.com","Web","0"
"email9810@gmail.com","linkedinspcpc","123.39"
"email9811@gmail.com","Direct Apply","0"
"email9812@yahoo.com","Web","0"
"email9813@yahoo.com","Web","0"
"email9814NA","Web","0"
"email9815@hotmail.com","linkedincpc","28.28"
"email9816@rocketmail.com","Web","0"
"email9817@yahoo.com","linkedincpc","56.22"
"email9818@gmail.com","Unknown","151.95"
"email9819@gmail.com","Web","0"
"email9820@wyniwwd.com","linkedincpc","4.78"
"email9821@gmail.com","WomensCongressNLfrDOM","31.99"
"email9822@huskers.unl.edu","Web","0"
"email9823@gmail.com","WomensCongressNLfrDOM","108.85"
"email9824@yahoo.com","Web","0"
"email9825@gmail.com","linkedincpc","92.04"
"email9826@mailcatch.com","Web","0"
"email9827@yahoo.com","linkedinspcpc","93.56"
"email9828@gmail.com","devexemail","126.45"
"email9829@mobap.edu","Web","0"
"email9830@gmail.com","Web","0"
"email9831@gmail.com","linkedincpc","92"
"email9832@howard.edu","linkedincpc","37.79"
"email9833@gmail.com","Direct Apply","0"
"email9834@gmail.com","pcdnflatsite","87.74"
"email9835@live.com","Web","0"
"email9836@gmail.com","linkedinspcpc","24.72"
"email9837@hotmail.com","Web","0"
"email9838@gmail.com","socialm","63.19"
"email9839@yahoo.com","Web","0"
"email9840@yahoo.com","linkedincpc","31.83"
"email9841@gmail.com","Web","0"
"email9842@gmail.com","linkedinspcpc","10.34"
"email9843@gmail.com","linkedinspcpc","66.8"
"email9844@yahoo.com","habitatscholsite","37.81"
"email9845@gmail.com","Web","0"
"email9846@gmail.com","Web","0"
"email9847@gmail.com","linkedincpc","45.93"
"email9848@hotmail.com","facebookcpc","1.6"
"email9849@hotmial.com","Direct Apply","0"
"email9850@gmail.com","Web","0"
"email9851@yahoo.com","Web","0"
"email9852@gmail.com","linkedincpc","54.68"
"email9853@gmail.com","search_nonbrand_google","42.28"
"email9854@hotmail.com","Web","0"
"email9855@gmail.com","search_nonbrand_google","81.96"
"email9856@gmail.com","Web","0"
"email9857@yahoo.com","search_nonbrand_google","162.2"
"email9858@gmail.com","Web","0"
"email9859@gmail.com","Direct Apply","0"
"email9860@gmail.com","Web","0"
"email9861@argtelecom.com","Web","0"
"email9862@gmail.com","Web","0"
"email9863@gmail.com","Web","0"
"email9864@gmail.com","Web","0"
"email9865@gmail.com","Web","0"
"email9866@gmail.com","linkedincpc","45.75"
"email9867@thomasbloomrecruiting.com","linkedincpc","34.03"
"email9868@yahoo.com","Web","0"
"email9869@aol.com","linkedinspcpc","67.63"
"email9870@yahoo.com","search_nonbrand_ybn","72.35"
"email9871@gmail.com","Web","0"
"email9872@aol.com","linkedinspcpc","92.34"
"email9873@gmail.com","linkedinspcpc","130.67"
"email9874@gmail.com","linkedinspcpc","12.84"
"email9875@yahoo.com","Web","0"
"email9876@yahoo.com","Web","0"
"email9877@outlook.com","linkedincpc","13.75"
"email9878@gmail.com","Unknown","153"
"email9879@yahoo.com","Web","0"
"email9880@gmail.com","Web","0"
"email9881@mac.com","Web","0"
"email9882@comcast.net","linkedincpc","164.55"
"email9883@gmail.com","linkedincpc","62.64"
"email9884@gmail.com","Direct Apply","0"
"email9885@roadrunner.com","Web","0"
"email9886@ucla.edu","Web","0"
"email9887@gmail.com","Web","0"
"email9888@gmail.com","Web","0"
"email9889@fiu.edu","Web","0"
"email9890@highlandpartners.org","linkedincpc","37.68"
"email9891@gmail.com","Unknown","17.9"
"email9892@gmail.com","Web","0"
"email9893@gmail.com","Unknown","17.27"
"email9894@gmail.com","Web","0"
"email9895@gmail.com","Web","0"
"email9896@yahoo.com","Web","0"
"email9897@yahoo.com","Direct Apply","0"
"email9898@gmail.com","linkedinspcpc","43.68"
"email9899@whmo.mil","Web","0"
"email9900@dev.emailies.com","Web","0"
"email9901@gmail.com","Web","0"
"email9902@gmail.com","Web","0"
"email9903@colorado.edu","Web","0"
"email9904@gmail.com","Web","0"
"email9905@dev.emailies.com","Web","0"
"email9906@gmail.com","",""
"email9907@yahoo.com","Web","0"
"email9908@yahoo.fr","gmailbeta","45.77"
"email9909@hotmail.com","Web","0"
"email9910@hotmail.com","search_nonbrand_google","138.32"
"email9911@hotmail.com","linkedincpc","7.85"
"email9912@tges.org","Web","0"
"email9913@yahoo.com","linkedinspcpc","2.8"
"email9914@yahoo.com","Web","0"
"email9915@gmail.com","Web","0"
"email9916@yahoo.com","Web","0"
"email9917@hotmail.com","Unknown","174.27"
"email9918@gmail.com","Web","0"
"email9919@gmail.com","Direct Apply","0"
"email9920@gmail.com","Web","0"
"email9921@yahoo.com","Web","0"
"email9922@yahoo.com","search_nonbrand_ybn","182.51"
"email9923@yahoo.com","Web","0"
"email9924@gmail.com","Unknown","21.4"
"email9925@gmail.com","Web","0"
"email9926@gmail.com","Web","0"
"email9927@gmail.com","search_nonbrand_google","211.88"
"email9928@yahoo.com","Web","0"
"email9929@tree.emailies.com","Web","0"
"email9930@gmail.com","Web","0"
"email9931NA","Web","0"
"email9932@dukes.jmu.edu","Direct Apply","0"
"email9933@ucdavis.edu","GRE","73.96"
"email9934@gmail.com","linkedincpc","16.52"
"email9935@yahoo.com","Web","0"
"email9936@settimounited.com","Web","0"
"email9937@gmail.com","Web","0"
"email9938@gmail.com","devexemail","65.4"
"email9939@gmail.com","Web","0"
"email9940@gmail.com","Web","0"
"email9941@gmail.com","Web","0"
"email9942NA","Web","0"
"email9943@outlook.com","Web","0"
"email9944@gmail.com","Web","0"
"email9945@gmail.com","",""
"email9946@gmail.com","Web","0"
"email9947@gmail.com","Direct Apply","0"
"email9948@gmail.com","Web","0"
"email9949@hotmail.com","Web","0"
"email9950@outlook.com","search_nonbrand_google","255.22"
"email9951@yahoo.com","Unknown","38.48"
"email9952@gmail.com","pcdnflatsite","60.71"
"email9953@gmail.com","Web","0"
"email9954@dev.emailies.com","Web","0"
"email9955@mobile.feamail.com","Web","0"
"email9956@hotmail.com","Web","0"
"email9957@tree.emailies.com","Web","0"
"email9958@gmail.com","Web","0"
